"osm_id","latitude","longitude","name","traffic_signals","direction","crossing","source","osm_url"
494238035,12.9284072,77.6004325,"","","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/494238035"
494238044,12.9072862,77.6003264,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/494238044"
494271080,12.9173238,77.6231607,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/494271080"
494271099,12.9164652,77.6151308,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/494271099"
494271106,12.9211388,77.6204844,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/494271106"
503050615,12.9274069,77.6211127,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/503050615"
503180914,12.9264741,77.5611722,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/503180914"
512072644,13.1220704,77.6305434,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/512072644"
512072658,13.1222083,77.6307811,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/512072658"
514452399,12.9452272,77.5282455,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/514452399"
560642468,12.9364154,77.5182360,"Rajarajeshwarinagara Gate","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/560642468"
560654632,12.8927588,77.5989711,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/560654632"
570758310,12.9642875,77.5699161,"Briand Square","","","","OpenStreetMap","https://www.openstreetmap.org/node/570758310"
571438265,13.0424606,77.5146845,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/571438265"
574367083,13.0734435,77.5929851,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/574367083"
574543671,13.0110014,77.5069451,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/574543671"
582575956,13.0207682,77.5924649,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/582575956"
599226700,13.0302840,77.6210440,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/599226700"
618251411,12.8892466,77.6399474,"","","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/618251411"
618252032,12.9069175,77.6288825,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/618252032"
650141249,12.9164748,77.6324310,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/650141249"
650141450,12.9219722,77.6447993,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/650141450"
650141554,12.9165984,77.6322048,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/650141554"
663313890,12.9676142,77.5886919,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/663313890"
663313897,12.9680525,77.5891250,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/663313897"
679993212,12.9749427,77.5707721,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/679993212"
699576768,12.9169544,77.5735873,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/699576768"
699576776,12.9065768,77.5730753,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/699576776"
699576794,12.9178047,77.5734508,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/699576794"
699576806,12.9066385,77.5733265,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/699576806"
699585158,12.9071971,77.6006303,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/699585158"
699684258,12.9255408,77.5500917,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/699684258"
699684299,12.9384949,77.5335195,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/699684299"
699686049,12.9596673,77.5557221,"","","backward","","OpenStreetMap","https://www.openstreetmap.org/node/699686049"
699704164,12.9363437,77.5185663,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/699704164"
699704182,12.9363084,77.5182544,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/699704182"
699704288,12.9127956,77.4853760,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/699704288"
701736119,13.0400432,77.5184589,"Jalahalli Cross","","","","OpenStreetMap","https://www.openstreetmap.org/node/701736119"
736014437,12.9701319,77.6412438,"Sony Centre Signal","","","","OpenStreetMap","https://www.openstreetmap.org/node/736014437"
736207271,12.9837700,77.6405417,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/736207271"
736207419,12.9782230,77.6408226,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/736207419"
774662327,13.0379678,77.5223197,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/774662327"
858946512,13.0347707,77.5297388,"SRS","","","","OpenStreetMap","https://www.openstreetmap.org/node/858946512"
954175916,12.9921334,77.7155841,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/954175916"
954914704,12.8794862,77.5455211,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/954914704"
1054665120,13.0425321,77.5147035,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1054665120"
1054687502,12.9607291,77.5128016,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1054687502"
1054687612,12.9579142,77.5188872,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1054687612"
1067769827,12.9604237,77.6012676,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1067769827"
1067781019,12.9648288,77.5972953,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1067781019"
1067789523,12.9621229,77.5944602,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1067789523"
1070314190,12.9168029,77.5736797,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1070314190"
1070361732,12.9319553,77.6134110,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1070361732"
1070361799,12.9246425,77.6183237,"","","","","AND","https://www.openstreetmap.org/node/1070361799"
1083470977,12.9208738,77.6652688,"","","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/1083470977"
1087824452,12.9727661,77.5816763,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1087824452"
1104241030,12.9839487,77.7525664,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1104241030"
1104243944,12.9838490,77.7523143,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1104243944"
1109138335,12.9976301,77.5505308,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1109138335"
1109138343,12.9974797,77.5501793,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1109138343"
1111557424,12.9828585,77.5603304,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1111557424"
1111583828,12.9843364,77.5543687,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1111583828"
1145362952,12.9070942,77.4991442,"","","forward","","OpenStreetMap","https://www.openstreetmap.org/node/1145362952"
1148895344,12.9169237,77.5896425,"","traffic_lights","","","OpenStreetMap","https://www.openstreetmap.org/node/1148895344"
1212302913,12.9782143,77.6368516,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1212302913"
1213632636,12.9825502,77.6347280,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1213632636"
1232686144,12.9765226,77.5989941,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1232686144"
1259491784,12.9721697,77.7117412,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1259491784"
1282881326,12.9717707,77.6359780,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1282881326"
1285913198,12.9875172,77.5191767,"Sumanahalli Junction","","","","OpenStreetMap","https://www.openstreetmap.org/node/1285913198"
1285970581,12.9610477,77.5129035,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1285970581"
1285970595,12.9247495,77.4852963,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1285970595"
1290058657,12.9955206,77.6017655,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1290058657"
1331989759,12.9064115,77.5784876,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1331989759"
1347565273,12.9824368,77.7583489,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1347565273"
1368829017,12.9837283,77.7527373,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1368829017"
1404460897,12.9782903,77.6366011,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1404460897"
1404460899,12.9783626,77.6367655,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1404460899"
1404460918,12.9784181,77.6407099,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1404460918"
1419475678,12.8927681,77.5988361,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1419475678"
1420105790,12.9660019,77.6253419,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1420105790"
1442364461,12.9554114,77.6893304,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1442364461"
1447805104,12.9980708,77.5530419,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1447805104"
1454651894,12.9701048,77.6103998,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1454651894"
1460720463,12.9722464,77.6194793,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1460720463"
1464138167,12.9598409,77.6489796,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1464138167"
1464786119,12.9570041,77.7008214,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1464786119"
1465590369,12.9928395,77.6096307,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1465590369"
1466495041,12.9350964,77.5606731,"Vidyapita Circle","","","","OpenStreetMap","https://www.openstreetmap.org/node/1466495041"
1470833635,12.9772789,77.7510841,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1470833635"
1472269371,12.9318314,77.6134432,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1472269371"
1472878937,12.9157274,77.6381569,"","","forward","","OpenStreetMap","https://www.openstreetmap.org/node/1472878937"
1472879613,12.9163770,77.6324690,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1472879613"
1473972539,12.9481107,77.5680700,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1473972539"
1473972578,12.9476718,77.5680541,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1473972578"
1473972602,12.9477187,77.5676939,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1473972602"
1487973952,12.9356158,77.5130713,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1487973952"
1516426367,12.9872850,77.6191917,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1516426367"
1516426402,12.9867795,77.6194909,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1516426402"
1521036326,12.9948866,77.5550879,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1521036326"
1522519270,12.9406387,77.5736362,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1522519270"
1523537390,12.9841964,77.5969365,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1523537390"
1523569756,12.9766767,77.7272738,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1523569756"
1524489173,12.9783484,77.5425890,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1524489173"
1548748220,12.9681490,77.6002446,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1548748220"
1557291145,12.9669918,77.6112878,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1557291145"
1559350748,12.9573404,77.5733023,"","","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/1559350748"
1560168999,12.9806055,77.5746095,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1560168999"
1585678352,12.9763232,77.7270963,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1585678352"
1589590957,12.9937243,77.6074617,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1589590957"
1608973481,12.9237686,77.6401349,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1608973481"
1609661649,12.9239840,77.6397693,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1609661649"
1611272493,12.9675547,77.5889090,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1611272493"
1613152619,12.9072616,77.6289105,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1613152619"
1613154921,12.8942451,77.6366853,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1613154921"
1613154922,12.8944658,77.6367425,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1613154922"
1620344798,12.9315406,77.6224980,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1620344798"
1623700176,12.9482303,77.5678668,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1623700176"
1631443660,12.9891786,77.7267562,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1631443660"
1636623257,12.9806277,77.5748295,"","","forward","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/1636623257"
1636820456,12.9801453,77.5711205,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/1636820456"
1636820490,12.9799466,77.5709964,"","","forward","","OpenStreetMap","https://www.openstreetmap.org/node/1636820490"
1650305509,12.9768455,77.5992955,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1650305509"
1653906418,12.9161749,77.6382608,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1653906418"
1668866516,12.9638866,77.5767121,"","","","uncontrolled","OpenStreetMap","https://www.openstreetmap.org/node/1668866516"
1675239400,12.9374466,77.6268399,"Sony World Signal","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/1675239400"
1698055256,12.9818429,77.6229962,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1698055256"
1719191867,12.9875190,77.5196648,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1719191867"
1726152644,12.9775854,77.5904870,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1726152644"
1732873704,12.9065044,77.5782584,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1732873704"
1775972263,12.9206601,77.6651968,"Iblur Junction","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/1775972263"
1780288371,12.9543756,77.5441920,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1780288371"
1794666983,13.0258942,77.5207969,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1794666983"
1820411778,12.9750949,77.5525654,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1820411778"
1820423092,12.9758813,77.5645262,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1820423092"
1820431143,12.9739005,77.5496116,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1820431143"
1820431145,12.9749654,77.5481412,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1820431145"
1827247442,12.9205434,77.6652441,"","","forward","","OpenStreetMap","https://www.openstreetmap.org/node/1827247442"
1827480124,12.9021347,77.6011014,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1827480124"
1834315102,13.0188431,77.6557007,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1834315102"
1835344749,12.9126629,77.4850997,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1835344749"
1835344809,12.9155170,77.5695788,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1835344809"
1836940343,12.9605390,77.5716524,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1836940343"
1836982983,12.9281720,77.5462074,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1836982983"
1837005138,12.9240947,77.6286029,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837005138"
1837297484,13.0083280,77.6958894,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837297484"
1837297533,13.0170337,77.7045159,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1837297533"
1837297537,13.0171458,77.7044679,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837297537"
1837297544,13.0192879,77.7085908,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1837297544"
1837297545,13.0193822,77.7085208,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837297545"
1837297546,13.0194832,77.7084540,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1837297546"
1837297547,13.0195557,77.7084042,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1837297547"
1837378093,12.9306069,77.5472159,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837378093"
1837378508,12.9747529,77.5486041,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837378508"
1837445421,12.9752790,77.6081191,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837445421"
1837445468,12.9808752,77.6100132,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837445468"
1837595259,12.9779902,77.6067138,"","","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/1837595259"
1837693718,13.0286750,77.6637949,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1837693718"
1837716605,12.9532824,77.5737777,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837716605"
1837716641,12.9575946,77.5738004,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1837716641"
1837757402,12.9483195,77.5768487,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1837757402"
1837783512,12.9751952,77.6143221,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837783512"
1837783514,12.9754298,77.6142809,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837783514"
1837783520,12.9762632,77.6148407,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837783520"
1837823400,13.0010386,77.6118464,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1837823400"
1839764547,13.0003982,77.6763894,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1839764547"
1843585356,12.9873773,77.6193612,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1843585356"
1843612311,12.9955715,77.6164532,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1843612311"
1843612344,12.9956109,77.6168699,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1843612344"
1908194764,12.9602913,77.6015941,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1908194764"
1925410536,12.9611046,77.5880318,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1925410536"
1931853240,12.9675272,77.5450151,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1931853240"
1931866158,12.9758072,77.5644657,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1931866158"
1952787489,13.0455588,77.5563917,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1952787489"
1989699952,12.9938571,77.5852249,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1989699952"
1989699958,12.9931813,77.5850708,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/1989699958"
1989700046,12.9938447,77.5849259,"Windsor Square","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/1989700046"
2014710885,12.9844575,77.5719189,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2014710885"
2014710915,12.9844920,77.5723829,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2014710915"
2014710929,12.9852023,77.5720997,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2014710929"
2014710951,12.9849073,77.5721485,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2014710951"
2014710968,12.9845988,77.5722347,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2014710968"
2014870742,12.9307629,77.5860545,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2014870742"
2123555481,12.9295234,77.6155636,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2123555481"
2124745502,13.1223335,77.6305338,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2124745502"
2124745542,13.1222587,77.6303079,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2124745542"
2125916065,13.0368318,77.6407645,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2125916065"
2125916087,13.0395254,77.6416555,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2125916087"
2221301505,12.9573790,77.5521321,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2221301505"
2224183005,12.9382696,77.5333355,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2224183005"
2268179269,12.9662057,77.6250413,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2268179269"
2300032317,13.1147070,77.5789749,"Anantapura Gate","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2300032317"
2334208112,12.9530285,77.5416056,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2334208112"
2382016055,12.9831374,77.5956513,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2382016055"
2386067856,12.9833185,77.5960121,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2386067856"
2387127870,12.9240075,77.6517361,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/2387127870"
2387385680,12.9246483,77.6499056,"","","forward","","OpenStreetMap","https://www.openstreetmap.org/node/2387385680"
2402241110,12.9451458,77.5277866,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2402241110"
2406980229,12.9566750,77.7009299,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2406980229"
2408586316,13.0433929,77.5907819,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2408586316"
2416186869,12.8950657,77.5549680,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2416186869"
2446005983,13.0436084,77.5614265,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2446005983"
2447233119,13.0815132,77.5483393,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2447233119"
2447233120,13.0815752,77.5482279,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2447233120"
2447233122,13.0816800,77.5482495,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2447233122"
2447233127,13.0816898,77.5483847,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2447233127"
2447233128,13.0816038,77.5484245,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2447233128"
2447233134,13.0817040,77.5482869,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2447233134"
2450076422,13.0458006,77.5566184,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2450076422"
2451336631,13.0953061,77.5942859,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2451336631"
2451336634,13.1037498,77.6000901,"Kogilu Cross","","","","OpenStreetMap","https://www.openstreetmap.org/node/2451336634"
2455311260,13.1149996,77.5789662,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2455311260"
2460236929,13.0675577,77.6337558,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2460236929"
2462936984,12.9845660,77.5972588,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2462936984"
2473230014,13.0091599,77.6433951,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2473230014"
2513553543,12.9064718,77.5950891,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2513553543"
2572573442,13.0434164,77.5612012,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2572573442"
2578344267,13.0435207,77.5569382,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2578344267"
2694706128,12.9738793,77.6139898,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2694706128"
2703669937,13.0141095,77.5655377,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2703669937"
2703669945,13.0148328,77.5728327,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2703669945"
2890442001,12.9644020,77.6067124,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2890442001"
2971089260,12.9174509,77.6227954,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2971089260"
2999494951,12.9716577,77.6195948,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/2999494951"
2999530964,12.9713821,77.6195285,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2999530964"
2999530965,12.9685126,77.6140539,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2999530965"
2999607461,12.9669099,77.6205972,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/2999607461"
3170035580,12.9726436,77.6203289,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3170035580"
3170035581,12.9725667,77.6196368,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3170035581"
3170035583,12.9727701,77.6199926,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3170035583"
3191039329,13.0041187,77.6197260,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3191039329"
3242486429,12.9233296,77.5760183,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3242486429"
3268824710,12.9650689,77.6099455,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3268824710"
3304182907,12.9817425,77.6286922,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3304182907"
3304182912,12.9817896,77.6284605,"","","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/3304182912"
3305876069,12.9765063,77.6020105,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3305876069"
3305876073,12.9791434,77.6025839,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3305876073"
3311165099,12.9298628,77.6842918,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3311165099"
3314362622,12.9615791,77.7477258,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3314362622"
3342156305,13.0020647,77.6121555,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3342156305"
3352035441,12.9828791,77.6374502,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3352035441"
3356003439,12.9480638,77.5736714,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3356003439"
3356003440,12.9483685,77.5735362,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3356003440"
3370456514,12.9688680,77.6478925,"","","forward","","OpenStreetMap","https://www.openstreetmap.org/node/3370456514"
3370456522,12.9787067,77.6466325,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3370456522"
3370456523,12.9786193,77.6464966,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3370456523"
3370456524,12.9793487,77.6464929,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3370456524"
3370456536,12.9857557,77.6452204,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3370456536"
3399083525,12.9357750,77.6153649,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3399083525"
3530630455,12.9633712,77.6418156,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3530630455"
3659483616,13.0192615,77.6558113,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3659483616"
3664134386,12.9674905,77.5451089,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3664134386"
3676182371,13.0097920,77.5907195,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3676182371"
3676182395,13.0144958,77.5843342,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3676182395"
3676198961,12.9843485,77.5823624,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3676198961"
3677919903,12.9319484,77.6137122,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3677919903"
3730964461,12.9749275,77.6254093,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3730964461"
3740957808,12.9398042,77.6253216,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3740957808"
3740957817,12.9423591,77.6228777,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3740957817"
3740957818,12.9424494,77.6225928,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3740957818"
3740962156,12.9524384,77.6201616,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3740962156"
3751677693,12.9861498,77.5897370,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3751677693"
